Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_GF_last5,Home_GA_last5,Home_Pts_last5,Away_GF_last5,Away_GA_last5,Away_Pts_last5,GF_diff_last5,GA_diff_last5,Pts_diff_last5,Home_rest_days,Away_rest_days,Rest_diff,B365H,B365D,B365A,Home_SeasonPts,Away_SeasonPts,SeasonPts_diff,Home_Elo,Away_Elo,Elo_diff
2020-07-20,Brighton,Newcastle,0,0,D,0,0,D,S Hooper,11,12,3,1,13,12,9,7,4,2,0,0,2019-20,0.6,2.4,0.8,1.6,2.6,0.8,-1.0,-0.2000000000000001,0.0,4.0,5.0,-1.0,1.9,3.4,4.33,37.0,43.0,-6.0,1651.16394043,1689.96984863,-38.805908199999976
2020-07-20,Sheffield United,Everton,0,1,A,0,0,D,S Attwell,8,5,0,2,11,19,7,1,1,3,0,0,2019-20,1.6,0.8,2.0,0.8,1.4,1.0,0.8,-0.5999999999999999,1.0,4.0,4.0,0.0,2.2,3.25,3.5,54.0,46.0,8.0,1721.35083008,1733.01135254,-11.660522460000038
2020-07-20,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes,11,7,5,3,11,15,5,2,2,1,0,0,2019-20,1.0,0.8,1.4,0.4,2.2,0.0,0.6,-1.4,1.4,5.0,4.0,1.0,1.5,4.0,7.5,56.0,42.0,14.0,1789.70544434,1686.54663086,103.15881347999994
2020-07-21,Watford,Man City,0,4,A,0,2,A,M Oliver,2,26,0,10,14,11,0,8,2,0,0,0,2019-20,1.2,2.2,1.2,3.2,0.4,2.4,-2.0,1.8000000000000005,-1.2,4.0,6.0,-2.0,8.5,5.5,1.33,34.0,75.0,-41.0,1662.97302246,1987.5020752,-324.52905274
2020-07-21,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,2019-20,0.6,1.4,0.8,2.0,0.8,2.0,-1.4,0.5999999999999999,-1.2,5.0,6.0,-1.0,3.3,3.6,2.1,31.0,53.0,-22.0,1612.04785156,1816.83776855,-204.78991698999994
2020-07-22,Man United,West Ham,1,1,D,0,1,A,P Tierney,11,12,4,3,10,9,2,3,3,1,0,0,2019-20,3.0,0.8,2.6,2.4,1.2,2.0,0.6000000000000001,-0.3999999999999999,0.6000000000000001,6.0,5.0,1.0,1.22,6.5,11.0,62.0,37.0,25.0,1992.51635742,1824.38366699,168.13269043000014
2020-07-22,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner,10,10,7,5,8,11,6,0,1,0,0,0,2019-20,1.4,1.6,1.4,1.8,1.6,1.8,-0.4000000000000001,0.0,-0.4000000000000001,7.0,8.0,-1.0,2.0,3.75,3.5,93.0,63.0,30.0,1875.87451172,1692.27355957,183.60095215
2020-07-26,Chelsea,Wolves,2,0,H,2,0,H,S Attwell,11,5,3,1,10,16,3,3,2,3,0,0,2019-20,2.0,2.0,1.8,1.2,0.8,1.4,0.8,1.2,0.4000000000000001,4.0,6.0,-2.0,1.85,3.8,4.0,63.0,59.0,4.0,1719.65039062,1712.30541992,7.344970699999976
2020-07-26,Arsenal,Watford,3,2,H,3,1,H,M Dean,13,19,5,6,9,12,4,8,3,3,0,0,2019-20,1.2,1.0,1.4,1.0,2.4,1.2,0.1999999999999999,-1.4,0.1999999999999999,5.0,5.0,0.0,1.9,3.8,3.8,53.0,34.0,19.0,1690.24658203,1997.01611328,-306.76953125
2020-07-26,Burnley,Brighton,1,2,A,1,1,D,J Moss,13,14,2,4,11,11,6,7,3,0,0,0,2019-20,1.2,0.6,1.8,0.6,1.8,1.0,0.6,-1.2000000000000002,0.8,8.0,6.0,2.0,2.37,3.4,3.0,54.0,38.0,16.0,1992.10949707,1544.00561523,448.10388184
2020-07-26,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner,13,7,2,2,11,13,7,2,3,2,0,0,2019-20,0.4,2.4,0.0,1.8,0.4,2.6,-1.4,2.0,-2.6,6.0,7.0,-1.0,6.0,4.2,1.55,42.0,58.0,-16.0,1776.67382812,1870.03283691,-93.35900878999996
2020-07-26,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,2019-20,0.6,1.2,1.0,1.4,2.0,0.8,-0.7999999999999999,-0.8,0.1999999999999999,6.0,7.0,-1.0,2.25,3.7,3.0,49.0,31.0,18.0,1698.11523438,1623.97143555,74.14379882999992
2020-07-26,Leicester,Man United,0,2,A,0,0,D,M Atkinson,14,7,3,3,12,11,3,3,1,4,1,0,2019-20,1.4,1.6,1.4,2.6,1.0,2.2,-1.2000000000000002,0.6000000000000001,-0.8000000000000003,7.0,4.0,3.0,3.25,3.5,2.2,62.0,63.0,-1.0,1680.09057617,1819.37927246,-139.28869628999996
2020-07-26,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor,3,14,2,6,11,5,2,4,1,0,0,0,2019-20,0.8,2.4,0.4,2.4,1.4,2.0,-1.6,1.0,-1.6,6.0,4.0,2.0,7.5,5.25,1.36,44.0,96.0,-52.0,1743.51489258,1650.88720703,92.62768555000002
2020-07-26,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes,13,5,4,3,9,16,9,1,0,1,0,0,2019-20,1.4,0.8,1.8,1.0,0.8,1.4,0.3999999999999999,0.0,0.4000000000000001,7.0,6.0,1.0,2.15,3.5,3.3,49.0,54.0,-5.0,1804.91430664,1658.36547852,146.54882812000005
2020-07-26,Man City,Norwich,5,0,H,2,0,H,C Pawson,31,5,10,4,7,4,9,0,1,1,0,0,2019-20,3.2,0.4,2.4,0.2,2.0,0.0,3.0,-1.6,2.4,5.0,8.0,-3.0,1.08,11.0,26.0,78.0,21.0,57.0,1819.88391113,1796.16149902,23.722412109999823
2020-07-26,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver,10,13,1,4,16,13,0,7,2,1,0,0,2019-20,2.0,1.0,1.6,0.8,1.2,1.4,1.2,-0.1999999999999999,0.2000000000000001,4.0,5.0,-1.0,3.0,3.6,2.3,38.0,34.0,4.0,1742.0567627,1621.64343262,120.41333007999992
2020-09-12,Fulham,Arsenal,0,3,A,0,1,A,C Kavanagh,5,13,2,6,12,12,2,3,2,2,0,0,2020-21,0.8,1.0,1.8,1.4,1.4,1.4,-0.5999999999999999,-0.3999999999999999,0.4000000000000001,489.0,48.0,441.0,6.0,4.33,1.53,0.0,0.0,0.0,1591.54626465,1799.52392578,-207.9776611299999
2020-09-12,Crystal Palace,Southampton,1,0,H,1,0,H,J Moss,5,9,3,5,14,11,7,3,2,1,0,0,2020-21,0.6,2.0,0.2,1.8,1.0,1.8,-1.2000000000000002,1.0,-1.6,48.0,48.0,0.0,3.1,3.25,2.37,0.0,0.0,0.0,1673.68884277,1720.21118164,-46.522338869999885
2020-09-12,Liverpool,Leeds,4,3,H,3,2,H,M Oliver,22,6,6,3,9,6,9,0,1,0,0,0,2020-21,2.6,1.6,2.0,0.6,2.2,0.2,2.0,-0.6000000000000001,1.8,48.0,,,1.28,6.0,9.5,0.0,0.0,0.0,1991.63098145,1624.62426758,367.0067138700001
2020-09-12,West Ham,Newcastle,0,2,A,0,0,D,S Attwell,15,15,3,2,13,7,8,7,2,2,0,0,2020-21,1.8,0.8,1.6,0.6,2.6,0.2,1.2000000000000002,-1.8,1.4,48.0,48.0,0.0,2.15,3.4,3.4,0.0,0.0,0.0,1685.76428223,1677.56347656,8.200805669999909
2020-09-13,West Brom,Leicester,0,3,A,0,0,D,A Taylor,7,13,1,7,12,9,2,5,1,1,0,0,2020-21,1.0,0.8,2.0,0.8,2.0,0.8,0.1999999999999999,-1.2,1.2,854.0,49.0,805.0,3.8,3.6,1.95,0.0,0.0,0.0,1593.79064941,1757.98510742,-164.19445801000006
2020-09-13,Tottenham,Everton,0,1,A,0,0,D,M Atkinson,9,15,5,4,15,7,5,3,1,0,0,0,2020-21,1.8,0.6,2.2,0.8,1.6,1.0,1.0,-1.0,1.2000000000000002,49.0,49.0,0.0,1.83,3.6,4.33,0.0,0.0,0.0,1807.71264648,1715.9395752,91.77307128000007
2020-09-14,Brighton,Chelsea,1,3,A,0,1,A,C Pawson,13,10,3,5,8,13,4,3,1,0,0,0,2020-21,0.8,2.0,1.0,1.8,2.0,1.8,-1.0,0.0,-0.8,50.0,50.0,0.0,5.0,4.33,1.61,0.0,0.0,0.0,1653.63110352,1818.56286621,-164.93176269000014
2020-09-14,Sheffield United,Wolves,0,2,A,0,2,A,M Dean,9,11,2,4,13,7,12,5,2,1,0,0,2020-21,1.0,1.2,1.2,1.2,0.8,1.4,-0.1999999999999999,0.3999999999999999,-0.1999999999999999,50.0,50.0,0.0,3.25,3.1,2.37,0.0,0.0,0.0,1693.6763916,1778.44799805,-84.77160645000004
2020-09-19,Everton,West Brom,5,2,H,2,1,H,M Dean,17,6,7,4,9,11,11,1,1,0,0,1,2020-21,0.8,1.4,1.4,0.8,1.4,1.4,0.0,0.0,0.0,6.0,6.0,0.0,1.5,4.2,6.5,3.0,0.0,3.0,1807.03344727,1672.734375,134.2990722699999
2020-09-19,Leeds,Fulham,4,3,H,2,1,H,A Taylor,10,14,7,6,13,18,5,3,1,2,0,0,2020-21,3.0,4.0,0.0,0.4,1.6,1.2,2.6,2.4,-1.2,7.0,7.0,0.0,1.61,3.9,5.75,0.0,0.0,0.0,1861.09973145,1682.27844238,178.82128907000015
2020-09-19,Man United,Crystal Palace,1,3,A,0,1,A,M Atkinson,13,14,4,5,13,10,9,3,2,1,0,0,2020-21,2.0,0.6,2.2,0.4,1.4,0.8,1.6,-0.7999999999999999,1.4,55.0,7.0,48.0,1.3,5.5,9.5,0.0,3.0,-3.0,1727.68505859,1585.65991211,142.02514647999988
2020-09-19,Arsenal,West Ham,2,1,H,1,1,D,M Oliver,7,14,3,3,11,13,7,5,0,1,0,0,2020-21,1.8,1.2,1.8,1.8,1.0,1.6,0.0,0.1999999999999999,0.1999999999999999,7.0,7.0,0.0,1.53,4.5,5.5,3.0,0.0,3.0,1623.89941406,1584.77734375,39.122070310000026
2020-09-20,Southampton,Tottenham,2,5,A,1,1,D,D Coote,14,9,7,6,16,18,3,2,4,3,0,0,2020-21,1.6,1.0,1.6,1.8,0.8,2.0,-0.1999999999999999,0.1999999999999999,-0.3999999999999999,8.0,7.0,1.0,3.0,3.3,2.37,0.0,0.0,0.0,1712.36206055,1797.82580566,-85.46374510999999
2020-09-20,Newcastle,Brighton,0,3,A,0,2,A,K Friend,6,13,0,6,16,15,7,1,3,0,0,1,2020-21,1.0,1.6,0.8,0.8,2.0,1.0,0.1999999999999999,-0.3999999999999999,-0.1999999999999999,8.0,6.0,2.0,2.6,3.1,2.87,3.0,0.0,3.0,1691.3338623,1647.08032227,44.25354003000007
2020-09-20,Chelsea,Liverpool,0,2,A,0,0,D,P Tierney,5,18,3,6,10,6,1,11,0,0,1,0,2020-21,1.8,1.8,1.8,2.8,2.0,2.0,-0.9999999999999998,-0.1999999999999999,-0.1999999999999999,6.0,8.0,-2.0,3.1,3.6,2.2,3.0,3.0,0.0,1825.85424805,1993.09631348,-167.2420654299999
2020-09-20,Leicester,Burnley,4,2,H,1,1,D,L Mason,14,16,6,5,11,13,15,4,1,2,0,0,2020-21,1.2,1.8,1.2,1.2,0.8,1.6,0.0,1.0,-0.4000000000000001,7.0,56.0,-49.0,1.61,4.0,5.5,3.0,0.0,3.0,1766.85632324,1723.07312012,43.783203119999826
2020-09-21,Aston Villa,Sheffield United,1,0,H,0,0,D,G Scott,18,4,2,1,12,13,10,4,3,1,0,1,2020-21,1.0,1.0,1.6,0.8,1.6,0.6,0.1999999999999999,-0.6000000000000001,1.0,57.0,7.0,50.0,2.7,3.1,2.75,0.0,0.0,0.0,1618.62438965,1684.03930664,-65.41491698999994
2020-09-21,Wolves,Man City,1,3,A,0,2,A,A Marriner,10,14,1,9,6,8,4,6,0,3,0,0,2020-21,1.6,0.6,2.0,4.2,0.2,3.0,-2.6,0.3999999999999999,-1.0,7.0,57.0,-50.0,6.5,4.33,1.5,3.0,0.0,3.0,1788.82556152,1968.14929199,-179.32373046999987
2020-09-26,Brighton,Man United,2,3,A,1,1,D,C Kavanagh,18,7,5,3,18,16,7,1,4,2,0,0,2020-21,1.4,1.0,1.6,1.6,1.2,1.6,-0.2000000000000001,-0.1999999999999999,0.0,6.0,7.0,-1.0,4.75,3.75,1.72,3.0,0.0,3.0,1715.0760498,1700.82922363,14.246826170000077
2020-09-26,Crystal Palace,Everton,1,2,A,1,2,A,K Friend,8,10,1,5,16,15,7,6,3,1,0,0,2020-21,1.0,1.2,1.4,1.8,1.2,2.0,-0.8,0.0,-0.6000000000000001,7.0,7.0,0.0,3.75,3.25,2.1,6.0,6.0,0.0,1665.40490723,1842.53186035,-177.12695312000005
2020-09-26,West Brom,Chelsea,3,3,D,3,0,H,J Moss,9,22,3,10,8,16,3,9,1,3,0,0,2020-21,0.8,2.0,1.2,1.8,1.6,1.8,-1.0,0.3999999999999999,-0.6000000000000001,7.0,6.0,1.0,9.0,4.75,1.36,0.0,3.0,-3.0,1701.51806641,1734.72106934,-33.20300292999991
2020-09-26,Burnley,Southampton,0,1,A,0,1,A,A Marriner,10,5,2,1,8,10,8,2,1,0,0,0,2020-21,1.4,1.6,1.0,1.6,1.6,1.4,-0.2000000000000001,0.0,-0.3999999999999999,6.0,6.0,0.0,3.2,3.3,2.3,0.0,0.0,0.0,1579.29553223,1819.50024414,-240.20471191000001
2020-09-27,Sheffield United,Leeds,0,1,A,0,0,D,P Tierney,14,17,4,9,18,4,5,7,2,1,0,0,2020-21,0.2,1.8,0.0,3.5,3.5,1.5,-3.3,-1.7,-1.5,6.0,8.0,-2.0,2.7,3.3,2.62,0.0,3.0,-3.0,1669.17089844,1782.69641113,-113.52551268999991
2020-09-27,Tottenham,Newcastle,1,1,D,1,0,H,P Bankes,23,6,12,1,15,9,10,4,1,4,0,0,2020-21,2.4,1.0,2.0,0.8,1.8,0.8,1.6,-0.8,1.2,7.0,7.0,0.0,1.45,4.5,7.0,3.0,3.0,0.0,1974.95031738,1775.52526855,199.42504882999992
2020-09-27,Man City,Leicester,2,5,A,1,1,D,M Oliver,16,7,5,7,13,8,3,4,1,3,0,0,2020-21,3.8,0.4,3.0,1.8,1.4,1.8,2.0,-1.0,1.2,6.0,7.0,-1.0,1.28,6.0,9.5,3.0,6.0,-3.0,1675.4967041,1630.20825195,45.28845215000001
2020-09-27,West Ham,Wolves,4,0,H,1,0,H,M Atkinson,15,11,7,2,7,11,1,3,0,1,0,0,2020-21,1.2,1.4,1.0,1.2,1.2,1.4,0.0,0.1999999999999999,-0.3999999999999999,8.0,6.0,2.0,3.6,3.5,2.05,0.0,3.0,-3.0,1811.04370117,1673.68103027,137.3626709
2020-09-28,Fulham,Aston Villa,0,3,A,0,2,A,S Attwell,16,12,3,5,18,14,5,3,6,3,0,0,2020-21,0.8,2.4,0.6,1.2,0.4,2.2,-0.3999999999999999,2.0,-1.6,9.0,7.0,2.0,2.9,3.25,2.5,0.0,3.0,-3.0,1579.14025879,1627.83874512,-48.69848633000015
2020-09-28,Liverpool,Arsenal,3,1,H,2,1,H,C Pawson,21,4,8,3,11,7,7,3,2,2,0,0,2020-21,3.0,1.8,2.4,2.0,1.0,2.4,1.0,0.8,0.0,8.0,9.0,-1.0,1.45,4.75,6.5,6.0,6.0,0.0,2000.12207031,1811.26867676,188.85339354999996
2020-10-03,Chelsea,Crystal Palace,4,0,H,0,0,D,M Oliver,17,4,6,0,17,13,8,5,2,0,0,0,2020-21,2.2,2.2,1.4,1.2,1.2,1.4,1.0000000000000002,1.0000000000000002,0.0,7.0,7.0,0.0,1.4,4.75,8.0,4.0,6.0,-2.0,1815.06933594,1694.03198242,121.0373535199999
2020-10-03,Everton,Brighton,4,2,H,2,1,H,S Hooper,11,11,6,3,13,14,3,10,0,1,0,0,2020-21,2.0,1.2,2.4,1.6,1.4,1.4,0.3999999999999999,-0.1999999999999999,1.0,7.0,7.0,0.0,1.72,3.75,4.8,9.0,3.0,6.0,1743.82592773,1661.48156738,82.34436035000022
2020-10-03,Leeds,Man City,1,1,D,0,1,A,M Dean,12,23,7,2,11,12,7,10,2,1,0,0,2020-21,2.6666666666666665,2.333333333333333,2.0,3.2,1.4,2.4,-0.5333333333333337,0.9333333333333336,-0.3999999999999999,6.0,6.0,0.0,7.5,5.25,1.36,6.0,3.0,3.0,1641.18554688,1952.78857422,-311.60302734000015
2020-10-03,Newcastle,Burnley,3,1,H,1,0,H,D Coote,10,7,5,3,13,17,3,4,2,3,0,0,2020-21,0.8,1.4,1.0,1.2,1.6,0.8,-0.3999999999999999,-0.2000000000000001,0.1999999999999999,6.0,7.0,-1.0,2.4,3.2,3.1,4.0,0.0,4.0,1679.04284668,1706.42272949,-27.379882810000026
2020-10-04,Southampton,West Brom,2,0,H,1,0,H,C Kavanagh,13,5,7,2,19,10,5,1,2,1,0,0,2020-21,1.6,1.4,1.8,1.2,2.6,0.8,0.4000000000000001,-1.2000000000000002,1.0,8.0,8.0,0.0,1.72,3.8,4.75,3.0,1.0,2.0,1799.30566406,1690.32470703,108.98095703000013
2020-10-04,Arsenal,Sheffield United,2,1,H,0,0,D,L Mason,6,6,5,2,3,9,2,4,0,1,0,0,2020-21,1.8,1.4,1.8,0.2,1.6,0.0,1.6,-0.2000000000000001,1.8,6.0,7.0,-1.0,1.57,4.0,6.0,6.0,0.0,6.0,1711.10119629,1585.34521484,125.75598145000004
2020-10-04,Wolves,Fulham,1,0,H,0,0,D,D England,14,10,5,2,15,8,6,2,1,1,0,0,2020-21,1.0,1.8,1.2,0.6,3.0,0.0,0.4,-1.2,1.2,7.0,6.0,1.0,1.5,4.0,7.5,3.0,0.0,3.0,1807.7097168,1666.13818359,141.5715332100001
2020-10-04,Man United,Tottenham,1,6,A,1,4,A,A Taylor,5,22,2,8,14,10,2,4,2,1,1,0,2020-21,1.8,1.2,2.0,2.0,1.0,1.6,-0.1999999999999999,0.1999999999999999,0.3999999999999999,8.0,7.0,1.0,1.85,3.8,4.0,3.0,4.0,-1.0,1763.16113281,1566.82507324,196.3360595700001
2020-10-04,Leicester,West Ham,0,3,A,0,2,A,A Madley,4,14,0,6,11,8,6,4,2,2,0,0,2020-21,2.4,1.8,1.8,1.4,1.2,1.0,1.0,0.6000000000000001,0.8,7.0,7.0,0.0,1.61,4.2,5.25,9.0,3.0,6.0,1848.07385254,1809.74047852,38.333374020000065
2020-10-04,Aston Villa,Liverpool,7,2,H,4,1,H,M Atkinson,18,14,11,8,7,10,2,7,2,1,0,0,2020-21,1.4,0.4,2.2,3.4,1.6,3.0,-2.0,-1.2000000000000002,-0.7999999999999998,6.0,6.0,0.0,10.0,5.5,1.3,6.0,9.0,-3.0,1641.77258301,2005.29968262,-363.52709961000005
2020-10-17,Everton,Liverpool,2,2,D,1,1,D,M Oliver,11,22,5,8,15,9,2,5,3,2,1,0,2020-21,2.6,1.6,2.4,2.8,2.4,2.4,-0.1999999999999997,-0.7999999999999998,0.0,14.0,13.0,1.0,3.75,4.2,1.83,12.0,9.0,3.0,1690.57775879,1825.89160156,-135.31384277000006
2020-10-17,Chelsea,Southampton,3,3,D,2,1,H,P Bankes,11,13,5,6,11,9,6,2,1,1,0,0,2020-21,2.4,1.2,2.0,1.6,1.4,1.8,0.7999999999999998,-0.1999999999999999,0.1999999999999999,14.0,13.0,1.0,1.45,4.75,6.5,7.0,6.0,1.0,1946.1237793,1811.67236328,134.45141602000012
2020-10-17,Man City,Arsenal,1,0,H,1,0,H,C Kavanagh,13,11,5,3,15,10,6,6,4,1,0,0,2020-21,3.0,1.4,2.0,2.2,1.4,2.4,0.7999999999999998,0.0,-0.3999999999999999,14.0,13.0,1.0,1.44,5.0,6.5,4.0,9.0,-5.0,1751.31311035,1970.78283691,-219.46972656000003
2020-10-17,Newcastle,Man United,1,4,A,1,1,D,C Pawson,7,28,4,14,9,12,0,7,1,1,0,0,2020-21,1.4,1.6,1.4,1.6,2.4,1.4,-0.2000000000000001,-0.7999999999999998,0.0,14.0,13.0,1.0,4.75,4.0,1.66,7.0,3.0,4.0,1823.93395996,1717.05957031,106.87438965000001
2020-10-18,Sheffield United,Fulham,1,1,D,0,0,D,A Marriner,10,15,6,6,5,9,2,5,0,2,0,0,2020-21,0.4,1.8,0.0,0.6,3.0,0.0,-0.1999999999999999,-1.2,0.0,14.0,14.0,0.0,2.1,3.3,3.7,0.0,0.0,0.0,1662.17553711,1563.79821777,98.37731933999999
2020-10-18,Crystal Palace,Brighton,1,1,D,1,0,H,S Attwell,1,20,1,3,13,12,2,5,3,2,0,1,2020-21,1.2,1.6,1.4,2.0,2.2,1.2,-0.8,-0.6000000000000001,0.1999999999999999,15.0,15.0,0.0,2.62,3.3,2.7,6.0,3.0,3.0,1685.16723633,1653.99438477,31.172851560000026
2020-10-18,Tottenham,West Ham,3,3,D,3,0,H,P Tierney,11,13,6,4,13,12,3,7,0,5,0,0,2020-21,2.6,1.2,1.6,1.8,1.0,1.4,0.8,0.1999999999999999,0.2000000000000001,14.0,14.0,0.0,1.57,4.33,5.5,7.0,6.0,1.0,1831.92260742,1710.3807373,121.54187012000011
2020-10-18,Leicester,Aston Villa,0,1,A,0,0,D,J Moss,11,10,5,4,18,18,2,7,4,3,0,0,2020-21,2.4,1.8,1.8,2.6,0.6,2.6,-0.2000000000000001,1.2000000000000002,-0.8,14.0,14.0,0.0,1.83,3.8,4.1,9.0,9.0,0.0,1779.24963379,1676.28942871,102.96020507999992
2020-10-19,West Brom,Burnley,0,0,D,0,0,D,A Taylor,13,9,6,4,15,17,8,2,2,2,0,0,2020-21,1.0,3.0,0.2,1.2,2.0,0.6,-0.1999999999999999,1.0,-0.3999999999999999,15.0,16.0,-1.0,2.45,3.3,2.9,1.0,0.0,1.0,1579.38684082,1694.88781738,-115.5009765599998
2020-10-19,Leeds,Wolves,0,1,A,0,0,D,D Coote,13,7,2,3,13,12,8,3,2,1,0,0,2020-21,2.25,2.0,1.75,0.8,1.8,1.2,1.45,0.1999999999999999,0.55,16.0,15.0,1.0,2.5,3.3,2.87,7.0,6.0,1.0,1647.85021973,1766.18798828,-118.33776854999996
2020-10-23,Aston Villa,Leeds,0,3,A,0,0,D,P Tierney,12,27,4,9,14,17,6,5,2,2,0,0,2020-21,2.6,0.6,2.6,1.8,1.8,1.4,0.8,-1.2000000000000002,1.2000000000000002,5.0,4.0,1.0,2.05,3.75,3.3,12.0,7.0,5.0,1697.99694824,1652.54064941,45.45629882999992
2020-10-24,West Ham,Man City,1,1,D,1,0,H,A Taylor,6,14,2,7,14,6,2,10,2,0,0,0,2020-21,2.2,1.4,1.4,2.4,1.4,2.0,-0.1999999999999997,0.0,-0.6000000000000001,6.0,7.0,-1.0,8.0,5.25,1.36,7.0,7.0,0.0,1857.42102051,1829.97412109,27.446899420000136
2020-10-24,Fulham,Crystal Palace,1,2,A,0,1,A,G Scott,16,14,3,10,11,11,4,4,0,1,1,0,2020-21,0.8,2.4,0.2,1.2,1.6,1.4,-0.3999999999999999,0.7999999999999998,-1.2,6.0,6.0,0.0,2.75,3.1,2.7,1.0,7.0,-6.0,1980.85180664,1669.06201172,311.78979491999985
2020-10-24,Man United,Chelsea,0,0,D,0,0,D,M Atkinson,14,6,4,1,8,6,9,6,3,1,0,0,2020-21,2.2,2.4,1.8,2.6,1.8,1.6,-0.3999999999999999,0.5999999999999999,0.1999999999999999,7.0,7.0,0.0,2.37,3.6,2.8,6.0,8.0,-2.0,1724.90808105,1963.61413574,-238.70605468999997
2020-10-24,Liverpool,Sheffield United,2,1,H,1,1,D,M Dean,17,13,5,2,7,15,7,3,0,3,0,0,2020-21,2.6,2.6,2.0,0.4,1.4,0.2,2.2,1.2000000000000002,1.8,7.0,6.0,1.0,1.22,6.5,12.0,10.0,1.0,9.0,1577.75646973,1693.84655762,-116.09008789000018
2020-10-25,Southampton,Everton,2,0,H,2,0,H,K Friend,12,6,6,2,11,11,4,5,1,2,0,1,2020-21,1.6,1.8,1.4,2.8,1.4,2.6,-1.1999999999999995,0.4000000000000001,-1.2000000000000002,8.0,8.0,0.0,2.75,3.4,2.55,7.0,13.0,-6.0,1822.73681641,1781.93603516,40.80078125
2020-10-25,Wolves,Newcastle,1,1,D,0,0,D,L Mason,16,5,3,2,10,10,2,3,0,1,0,0,2020-21,1.0,1.4,1.8,1.4,1.8,1.4,-0.3999999999999999,-0.4000000000000001,0.4000000000000001,6.0,8.0,-2.0,1.75,3.5,5.25,9.0,7.0,2.0,1782.34204102,1691.50292969,90.83911132999992
2020-10-25,Arsenal,Leicester,0,1,A,0,0,D,C Pawson,12,6,4,2,13,9,9,3,3,5,0,0,2020-21,1.6,1.2,1.8,2.4,1.6,1.8,-0.7999999999999998,-0.4000000000000001,0.0,8.0,7.0,1.0,1.9,3.75,3.8,9.0,9.0,0.0,1731.33239746,1766.61462402,-35.282226560000026
2020-10-26,Brighton,West Brom,1,1,D,1,0,H,J Moss,5,9,3,3,14,7,6,2,2,0,0,0,2020-21,1.8,2.2,0.8,1.0,2.6,0.4,0.8,-0.3999999999999999,0.4,8.0,7.0,1.0,1.7,4.0,4.75,4.0,2.0,2.0,1666.15979004,1592.27856445,73.88122558999999
2020-10-26,Burnley,Tottenham,0,1,A,0,0,D,M Oliver,13,9,4,3,9,7,4,5,2,0,0,0,2020-21,0.8,2.0,0.2,3.0,1.6,1.6,-2.2,0.3999999999999999,-1.4,7.0,8.0,-1.0,5.75,4.0,1.6,1.0,8.0,-7.0,1702.84069824,1842.87402344,-140.03332520000004
2020-10-30,Wolves,Crystal Palace,2,0,H,2,0,H,M Atkinson,15,11,5,2,13,4,7,6,0,2,0,1,2020-21,0.8,1.6,1.4,1.4,1.8,1.4,-0.5999999999999999,-0.1999999999999999,0.0,5.0,6.0,-1.0,2.0,3.2,4.33,10.0,10.0,0.0,1785.84106445,1706.33447266,79.5065917899999
2020-10-31,Sheffield United,Man City,0,1,A,0,1,A,M Oliver,5,16,1,8,14,6,2,5,0,0,0,0,2020-21,0.6,1.4,0.2,1.6,1.6,1.6,-1.0,-0.2000000000000001,-1.4,7.0,7.0,0.0,9.5,6.0,1.28,1.0,8.0,-7.0,1674.0703125,1970.61279297,-296.5424804700001
2020-10-31,Burnley,Chelsea,0,3,A,0,1,A,D Coote,5,14,0,9,10,15,3,4,1,0,0,0,2020-21,0.6,1.8,0.2,2.0,1.6,1.2,-1.4,0.1999999999999999,-1.0,5.0,7.0,-2.0,6.0,4.5,1.5,1.0,9.0,-8.0,1704.46203613,1845.58056641,-141.1185302800002
2020-10-31,Liverpool,West Ham,2,1,H,1,1,D,K Friend,9,4,5,3,13,14,1,2,0,1,0,0,2020-21,2.2,2.2,2.0,2.4,1.2,1.6,-0.1999999999999997,1.0000000000000002,0.3999999999999999,7.0,7.0,0.0,1.36,5.25,7.5,13.0,8.0,5.0,1990.51208496,1737.07470703,253.43737793000014
2020-11-01,Aston Villa,Southampton,3,4,A,0,3,A,D England,19,9,10,4,12,17,11,1,1,2,0,0,2020-21,2.4,1.0,2.4,2.0,1.6,2.0,0.3999999999999999,-0.6000000000000001,0.3999999999999999,9.0,7.0,2.0,2.45,3.5,2.8,12.0,10.0,2.0,1687.51098633,1749.70825195,-62.19726562000005
2020-11-01,Newcastle,Everton,2,1,H,0,0,D,S Attwell,11,15,4,4,9,10,5,4,2,4,0,0,2020-21,1.2,2.0,1.0,2.6,1.8,2.0,-1.4,0.1999999999999999,-1.0,7.0,7.0,0.0,3.7,3.4,2.05,8.0,13.0,-5.0,1701.44250488,1761.67724609,-60.23474121000004
